review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1
R2BHJIMMRV5QZJ," Different formula?",Natalie Cabral,https://www.amazon.com/gp/profile/amzn1.account.AH3I76XZTU7DBAYEQTJBFJQESP2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 8, 2019",The first time I bought it the product was a darker tint. This second time it's almost clear. Not sure if formula has changed. This second time that I've used it I do not see a difference and before I would use it on my babys skin where it was red and it would help redness to go away and this time I do not see the difference. I'm really disappointed.,true,false,,
R244RIT3TZM1CK," Worth its weight in gold",Customer,https://www.amazon.com/gp/profile/amzn1.account.AGLDUU32DS6KZNJP3O6TOJAFMJKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 21, 2020","I'm very impressed. In just a few days, this got rid of my toddler's scabby eczema patches on his legs that nothing else seemed to touch. It is deeply moisturizing. There was no reaction and he didn't complain when I put it on so I assume it doesn't burn. I love that it is fragrance free and the only scent is from the natural ingredients, so it smells very mild and faintly sweet like chocolate. This cream spreads very easily too, so there is no need for softening or rubbing like with shea butter. My husband also used it on some dry skin on his face and it cleared that up too. Will be keeping this as a medicine cabinet staple from now on.",true,false,,
R2MZKB22ANZV1X," Stops Shoe Chafing and Blistering",ReviewMistress,https://www.amazon.com/gp/profile/amzn1.account.AE23BYWB52METWQVHSPN3MKN7AJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 20, 2019"," I don’t have a baby. But the heels of my feet feel like baby skin when it’s summer and I have to wear new shoes. I get horrible chafing and blisters on the back of my feet. It’s embarrassing and painful. However, I use this to keep my heels slick so that I don’t get the chafing and my shoe still stays on. It’s like a miracle: no Band-Aids needed, no blisters, no embarrassing red heels, no limping, no having to take my shoes off.

I also had an incident where my tongs slipped and I dropped fish in hot oil that splashed on my arm. After two weeks, I still had second-degree burns showing on my arms, see video. I rubbed this on the burns and it really sped the healing process along and I can’t see the burn marks anymore one week later. It really helped keep a moisture barrier so my arm could heal. This stuff works!",true,false,https://images-na.ssl-images-amazon.com/images/I/71wPbcvUbXL.jpg,https://images-na.ssl-images-amazon.com/images/I/71wPbcvUbXL.jpg
R2TIERKDJIMBWC," Worked for my baby girl",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE2NTJCSSMPWFORHBX5COTKD5KUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 28, 2021","My daughter had dry skin just on her legs that seemed to not subside with regular baby lotion. We've been using this for a few weeks and it works great. It is quite greasy and thick but that allows me to put it on her once in the morning and she's good all day. We do baths every few days instead of daily (partly because i noticed her skin was getting dry). I can usually apply this once in the morning, two days in a row, then she's good for an additional day. After bath day she's usually a little dry again but nothing like she used to be before starting to use this.",true,false,,
R3LP20OXL0EWX4," Worsen the rashes.",Chuchu,https://www.amazon.com/gp/profile/amzn1.account.AEPQDP6HXBSECZBKTBRS74QWOXUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 21, 2020",Worst cream I ever used. I used it on my baby for mild rash and this thing worsen it. Bad product. expensive and not at all worthy.,true,false,,
R3QEA2TQWVW2NI," Handy size for carrying everywhere",Kieran McCarty,https://www.amazon.com/gp/profile/amzn1.account.AGFEAKQBQDDBUKIUE3D5U2TNMZEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 26, 2019","Delicate baby skin, especially when it’s wounded or chafed, absorbs what you apply, and any dose of toxin is so much more affecting to a tiny person. I look for the same purity and natural ingredients for baby skin as for baby tummies. This delivers organic herbs and oils, with a small list of ingredients to help minimize the chance of an allergy. It’s even gluten-free. Also is great for mom or dad’s dry elbows! I bought this for a gift. It’s not the cheapest thing out there, but the ingredients are premium and nearly all organic and highly pronounceable. Virtually scent-free, also important to me (it smells very very very faintly of avocado and coconut oils - those are ingredients - but has no added scent).",true,false,,
R3I2941N4QQKM0," Not for diaper rashes",ashauntay,https://www.amazon.com/gp/profile/amzn1.account.AFOIKIPUTA7HMAN43HTISBMRWSAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 18, 2020","To start off, I was really excited about receiving this product due to the amount of good reviews about it. I received the super balm today and did a test sample on my 5 week old babygirl. No reaction from the test same, so I used it on her diaper rash. WORSE MISTAKE EVER! My poor baby broke out even more. In the picture I included, I circled where I put the balm at, and as you can see it looks way worse than the skin surrounding it. As a first time mom this is SCARY. I wouldn’t recommend this product for diaper rashes. Maybe for other things but diaper rash? Absolutely not.",true,false,https://images-na.ssl-images-amazon.com/images/I/810hK9qrIyL.jpg,https://images-na.ssl-images-amazon.com/images/I/810hK9qrIyL.jpg
RJ6X931IA93IN," Made my daughter's skin worse",Shanece,https://www.amazon.com/gp/profile/amzn1.account.AGAR5SAAHCXLLBZXFHQW6RO33ROA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 23, 2019","Because of the many great reviews this ointment has, I was really hoping it would work for my little one but instead it made her skin a lot worse :( I ended up having to take her to the doctor and getting a prescription for her. Maybe it works for some but not everyone.",true,false,,
R2WCEF67G7NPIP," Disappointed",Thick,https://www.amazon.com/gp/profile/amzn1.account.AFQ6YHL3ZIBMJ4YS2I3YOJPNYDSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 12, 2020","My son has cradle cap and also a little bit of eczema, I did my research while looking for something natural, I came across this product read all the reviews and thought yes this it. Order mine, came within 2 days, I tested it over night on a spot on my son face, nothing happens I went ahead and apply it to his face the next morning his face was all burn up and dried out. So now I have made all matters worse, bringing him to the pediatrician today.. one little spot turns into a burned up face and dried out skin. He will not allow me to touch his face now",true,false,,
R2UDRYE02GSZ0R," Cleared up my sons eczema.",kaeldra1,https://www.amazon.com/gp/profile/amzn1.account.AG33HKLZADGA2FCRWYZNIODPDIMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 17, 2019",Ok I was skeptical about buying this balm. It's very expensive for such a tiny amount. But it cleared up my baby's eczema in 2-3 days. I had been using multiple other things to try to clear it up and nothing was working very well. This was like magic. I still wish it wasnt so expensive but it was worth it to me and I feel much more comfortable with the ingredients in this than the petroleum based products my pediatrician recommended.,true,false,,
R2B1VJNIAVA7UG," Cured baby face eczema and acne within days!",public consumer,https://www.amazon.com/gp/profile/amzn1.account.AE62XAWEARPDVOYJMNWHUU5ETGFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 24, 2017","This is a truly amazing product that has done miraculous things for my 1 month old baby's skin. Baby was developing severe eczema and acne all over the face and I tried so many different products that was expensive and had good reviews, I even tried a topical steroid cream, but they all only made it worse or the same. Since I use the normal era organics healing cream on my face (which I love!), I decided to try this honeybuns healing balm for the baby and I was so amazed that it got noticeably better by the next day and in a few days the skin cleared completely and has been perfect since then! So many people now compliment her perfect and pure complexion and I can only give credit to this ointment! I highly recommend as it was a lifesaver during such a stressful ordeal! Love all the products that I've purchased from this company! I keep coming back to get more cause it's just that good. However, one negative thing is this did not work for the cradle cap on the scalp, it was just too gunky/thick and messy, especially with the hair in the way. I just kept rubbing in extra virgin coconut oil and that worked well. I also use this balm for diaper rashes and it works really well, much better than all the other ones I've used like A&D ointment and Triple paste, this one actually cured the red bumps/rashes within a day! Overall, excellent all purpose baby balm!",true,false,,
R2L7MWV59L4O0C," Recommend for dry skin and drool rash, didn't help with newborn acne",Sarah Shackelford,https://www.amazon.com/gp/profile/amzn1.account.AF6PCZP4YK3BBV5FTZKSHCBOA67Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 23, 2020","I initially bought this for my babies newborn acne. It did not help with that at all.
I put it aside for a couple months but have recently started using it for the eczema patches on babies arms and legs. I use cerve cream then add this in top and it works well. I'm also using on her chin for the drool rash she keeps getting and works well for that too. The only scent I can discern I'd the cocoabutter.",true,false,,
R1XVFWCWVSYOCB," It’s as good as the reviews say it is",jes1123,https://www.amazon.com/gp/profile/amzn1.account.AHSMY3PEGT4VEQVTFYMJK6SD4BCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 13, 2020","It’s as good as the other reviews say! My 12 week old has unbelievably sensitive skin, we can only cleanse him with water and I’ve been using coconut oil as his all over moisturizer because I don’t want to use any toxic chemicals on him. He has this dry rough skin all over his face and entire body and started getting cradle scalp and the coconut oil wasn’t cutting it, neither was this other stuff I was using (Matys), and I did not want to use vasaline or aquaphor which the pediatrician kept recommending. I wanted to try this but we’re vegan and didn’t wNt to because of the beeswax, ultimately I caved and it’s really getting the job done. I could use marked improvement after just one day. I will be using this from here on out. Highly recommend.",true,false,,
