review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1,image 2
R1KTM630QYNYU9," Excellent product, unfortunate packaging",Elizabeth,https://www.amazon.com/gp/profile/amzn1.account.AFKUTOOU5TBXIWOLUBRYAD2C37CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 27, 2020","We love everything about the actual lotion itself. It’s just the container it’s stored in I have an issue with. The main problem is that it’s very difficult to squeeze the last several drops out. So, I always feel like I’m wasting product when I dispose of the tube. It seems the tube is made with a strong plastic to protect the lotion inside which is a positive, so I am glad about that. This lotion is the best moisturizer for my toddler’s very sensitive skin, so I’m always willing to look past that one flaw.",true,false,,,
R1D338A82FD63X," Works wonders!",junyoung,https://www.amazon.com/gp/profile/amzn1.account.AH6EF3GT5JJE2OB7LYPMM3ONNKYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 5, 2020","I'm not sure if it was just coincidence, but once we stared using this on our baby's skin, his eczema got a lot better! Our baby has had eczema since he was one month old and he is now 7 months old. It was the worst the first couple months, but then started to improve as he got older. We purchased this lotion about a month ago and his skin has cleared up quite a bit. I'm not sure if his eczema was going away on it's own anyways, but I do think this lotion helped.",true,false,,,
RWFS9H2E0SI77," Works great!",Kristen,https://www.amazon.com/gp/profile/amzn1.account.AG3SMYMDFLQLXH4I6KU6BQ3BB5BA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 17, 2020",This is one of the only over the counter remedies that works for my son’s eczema. We can’t use his prescription strength cream on his face so we use this when he has a flare up. Within a few days his skin has calmed down and is nearly back to normal. I highly recommend this in lieu of always using steroid creams for mild flare ups. The consistency is nice and it moisturizes quite well.,true,false,,,
R2QD3HXX6GIK38," My baby get RASH!!!",Deyaneira Frontera,https://www.amazon.com/gp/profile/amzn1.account.AHSUIMQYY3C6GJSQJZAUQ77XKLBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"March 28, 2020","This doesn't work for me, I give a bath to my baby like usual with the same soap and everything, at the moment of applying lotion I used this one, big mistake!!. It had a bad odor, I think, everything that stinks usually work, another mistake, at the moment of applying nothings feels different, but 1 hour later my baby was fussier than ever, when I check his tummy he was all red with rash!!! All over his tummy and his back, also on his legs and arms but not that bad compare with the horrible rash it gave it. I don't recommend this for any reason. Period!!",true,false,,,
R3NU1SLLTK5UJQ," I use this brand for my 1 year old daughter and the eczema has seemed to vanish",Joshua Trujillo,https://www.amazon.com/gp/profile/amzn1.account.AF27P5CUYJEPEJKT5FEVIN2FKZRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 16, 2020","I know my daughter has the potential to suffer from eczema her whole life, this cream has really kept it under control. She used to have really red dry itchy patches and they aren't noticeable any more. She can sleep through the night as well. I won't go back to any other brand now that I have found one that works perfectly thank you.",true,false,,,
R2C6WOC7UI3EK6," Great stuff!",Emily Yeatts,https://www.amazon.com/gp/profile/amzn1.account.AFFO7P6T64Y5SYNTYF77HNQ74ENA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 14, 2020","My 5 month old has been dealing with eczema for months. His doctor just kept encouraging us to put Vaseline on it, but I finally got fed up because I felt like it wasn’t doing anything. I saw the great reviews on this and had to try it. I’m not even kidding when I say that it pretty much is cleared up after only using it twice!! Amazing stuff!",true,false,,,
R19R0MIWRCN9RG," Great lotion",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AECFSDDDNFGJOAFDWDG5J5ECKHSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 13, 2020","I used this for my daughter when she was around 2 and it was great. Then I couldn’t find any at a store and decided to try another product. That was a mistake! Don’t think my daughter has eczema but does have dry, sensitive skin and this does wonders for her. Doesn’t have a strong scent. It’s the perfect consistency and absorbs quickly. Don’t plan on switching lotions anytime soon!",true,false,,,
R30OTDY82ANBY8," Soft on my baby's bottom",Jennifer Cain,https://www.amazon.com/gp/profile/amzn1.account.AGLUDNCJG5WQMIQRZIC5XYJSJDGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 1, 2015","I use this product on my 6 month old son. He has dry, sensitive skin. It really helps with his skin. I do wish it came in a bigger bottle. I also find that towards the end the lotion is hard to get out. About every 3rd bottle I break the lid off as well---that might be user error. I can own that. Overall, we are very glad that they offer this baby formula and will continue to use this product.",true,false,,,
R32X53DL7TSD06," Works fast to clear up eczema and cradle cap",Mrs. Allarde,https://www.amazon.com/gp/profile/amzn1.account.AFPVTN4OIRSJANFQPGWASZ5BVCEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 17, 2020","Baby had terrible eczema patches all over her body and head. I tried another brand that was supposed to aid but it was watery and didn’t make a difference. After the first application of this lotion, I noticed a tremendous improvement and now after a week of applying twice a day, she has such soft and clear skin. The formula is thick and rich which I love but may seem greasy to others.",true,false,,,
R1BHN71KFL00Z7," Thick lotion, good for sensitive skin",Phoenix Bluejay,https://www.amazon.com/gp/profile/amzn1.account.AHG7BMTVZ2GNQFFTTL4UFADPMKBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 27, 2019","Good moisturizer for sensitive skin. The only moisturizer that doesn’t sting after using RetinA. Feels thick but doesn’t clog my pores. Doesn’t cause excess peeling or redness. Be sure to get the cream the one that says “baby” on it. Same cream for adults is thinner and a good body cream but not for the face. Can’t find the “baby” cream in the stores anymore, so getting from Amazon at a reasonable price is great. Comes in a 2 pack, so lasts awhile. Will reorder.",true,false,,,
R3P0OG92SKKG3E," Good, but only in combination with other products.",Brynne Plett,https://www.amazon.com/gp/profile/amzn1.account.AG3VQ3C4K3XVTZJPA2ANM5RBBLSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"February 20, 2018","This only worked for us as a combination with other methods. We live in super dry Colorado now, and I've never dealt with eczema when we lived in humid San Diego. After baths we apply petroleum jelly. We use this lotion in between baths to maintain moisture. It didn't work on it's own though, which is why I only give it 4 stars.",true,false,,,
R38NYW2E29BOFR," JessB",jessica,https://www.amazon.com/gp/profile/amzn1.account.AGINLMF4JUTUYRP62SISZEXRJCTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 11, 2021","I dont have any babies (thank God) i use this as a hand cream! Bought one for my purse and one for my car. Its unscented and just the right consistency, not to thick but also not to loose, not too greasy either, just right! Very moisturizing and a good size tube! Love it!",true,false,,,
R232T8MRH06A6N," Instant Gratification",BerlindaB,https://www.amazon.com/gp/profile/amzn1.account.AFEH2PN25QCRQW6ILQ5BOOTXBHPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 2, 2017",This was a lifesaver!!!! Between 3 weeks 9 weeks my baby had eczema like symptoms. Pediatrician recommended it. It was like magic! Trust this to work. Don't be afraid to work on baby's skin- face to feet.,true,false,,,
R36ZNC937WFNV," Alivio Rápido",Kassidy,https://www.amazon.com/gp/profile/amzn1.account.AGTXUMVPS5SEFPW3RXNILAYFANCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 14, 2020","Excelente producto, sin fragancia, sin dejar la piel grasosa ni pegajosa. La utilizo para mi uso personal en las partes intimas en donde se produce irritación y comezón. Brinda un alivio al instante. Muy recomendable. Anteriormente estaba utilizando Hidrocortisona, pero he notado que mi piel ha cambiado de tono, por eso decidi tratar este producto de Eucerin, libre de esteriodes, y con Avena -ingrediente natural-.",true,false,,,
R1VI29HHSIL343," Doesn’t sting skin and clears eczema right up",ryan,https://www.amazon.com/gp/profile/amzn1.account.AFDIIKVJHHKPJHH4DXTT6EXMRJDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 1, 2018","My little guy had really bad eczema for the day he was born. I tried EVERYTHING! Baby eucerin eczema cream is the only thing that has helped clear his skin completely up. It’s also the only lotion that doesn’t sting his skin. If I use anything else, he ends up in tears because it stings.",true,false,,,
R28F9DIF7PFT6Q," stop looking and buy!",Jade wei🌷,https://www.amazon.com/gp/profile/amzn1.account.AE7BODIAOYT36NNM4SCXX62BPGRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 30, 2020","love this cream, really helps with my dry skin, and my scars.

It's a must cream for our house if anyone who has a cut, rashes, etc.

It is moisturizing and comes with a mild scent.

recommend it to anyone who wants a gentle product that actually works.",true,false,,,
R3ACVX90L5K0NQ," Cleared up eczema around mouth",glad2day,https://www.amazon.com/gp/profile/amzn1.account.AF3YAMO6WSJJCHORVT6T7KEMLUHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 6, 2021",My 4 year old had stubborn eczema around her mouth and I tried many eczema creams and natural remedies over the last year. Took about 2 weeks to clear up after applying this 2 times a day. It’s been over a month and the patches have not reappeared.,true,false,,,
R34NLUF9ZNBR5J," A must buy!",hannah,https://www.amazon.com/gp/profile/amzn1.account.AFKVFRZGIW5A5M4W5IPCVIKUYTPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 14, 2020","It honestly is a miracle cream/lotion. It's not greasy, but it keeps my little ones skin moisturized. He has eczema and the first day of using it, I noticed a huge difference. Don't hesitate to buy it, it can only improve your baby's dry skin and eczema!",true,false,,,
R1BEQAW9A4NHRQ," Works like a dream on my baby's super sensitive skin",Kendra,https://www.amazon.com/gp/profile/amzn1.account.AGGPO6GEWTPUN3IUPUH25AQ2IWUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 14, 2017","Works like a dream on my baby's super sensitive skin. I wish I found this SOONER! I paid a lot of money on finding the right one and it was right in front of me all along. I thought you had to pay big money for sensitive skin, but Eurcerin line works GREAT!",true,false,,,
RN5GMCMBS3Z39," Didn’t work for us",GR8,https://www.amazon.com/gp/profile/amzn1.account.AF6PDJQSD4VWHL6AJRHQ7YJ5ASYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"December 23, 2020",Unfortunately this did not work for my baby. It seemed like it made his poor little face more red and scaled. I stopped using after a few applications and switched to Aquaphor and then to Vaseline lotion which seems to be keeping it under control,true,false,,,
RYSLEGAYI82VN," would recommend for baby",C. RHODES,https://www.amazon.com/gp/profile/amzn1.account.AFK25FDV46YDALSIZGA7OGG5W3QA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 1, 2020","We use it every day on our baby's skin. Keeps her moisturized without leaving her greasy all day. We do still have to use 2.5% hydrocortisone to clear up eczema spots sometimes.

I use it on my hands and arms too sometimes.",true,false,,,
